"cog_state","prob_ave_workload","prob_bds_workload","prob_distraction","prob_fbds_workload","prob_high_eng","prob_low_eng","prob_sleep_onset","fz_o1_gamma","fz_pz_alpha","fz_t3_beta","n_fixations","n_saccades","pupil_size","scan_path_length","option","complexity_type","subject","option_type","mot","vs","response","predicted_values","residuals"
0.8,0.848310666666667,0.781547,0,0.915074666666667,0.609666666666667,0.390333333333333,0,0.793729961826892,0.244799468401256,0.794828495165364,13,56,3.25647203850024,122.471325297478,"caution_option","S002",2008,"pre_option",0.733333333333333,0.666666666666667,0,0.0415432143920682,-0.0415432143920682
0.9,0.675996333333333,0.681355,0,0.670638666666667,0.997602,0.002398,0,0.828048377968516,0.173958688118792,0.801439519236234,4,56,2.8430878096558,49.4036783043118,"caution_option","S002",2008,"pre_option",0.733333333333333,0.666666666666667,0,0.0207323236984787,-0.0207323236984787
0.8,0.678270666666667,0.580266333333333,0,0.776275,0.678032,0.321968,0,0.821906350243176,0.323915062759634,0.612231001760529,9,54,2.74772859770676,82.8998380198711,"caution_option","S002",2008,"pre_option",0.733333333333333,0.666666666666667,0,0.0244568856684004,-0.0244568856684004
0.9,0.711421333333333,0.697639,0,0.725203,0.998264666666667,0.001734,1.66666666666667e-06,0.857292212102556,0.139265117404318,0.664349332057883,11,55,3.09143116564899,119.164252840217,"caution_option","S002",2008,"pre_option",0.733333333333333,0.666666666666667,0,0.00299868957289862,-0.00299868957289862
0.9,0.591872333333333,0.546782666666667,0.0113093333333333,0.636962,0.891799666666667,0.0968906666666667,0,0.770122178303664,0.1108551100828,0.428724877735055,9,56,2.83426016837255,56.9471046498364,"caution_option","S002",2008,"pre_option",0.733333333333333,0.666666666666667,0,0.0558591140650699,-0.0558591140650699
0.8,0.739696666666667,0.647856,0,0.831537333333333,0.705829,0.294171,0,0.864800892964733,0.489249583781382,0.565725914356244,6,55,2.66590616212669,50.4395151769823,"caution_option","S002",2008,"pre_option",0.733333333333333,0.666666666666667,0,-0.00155461894900243,0.00155461894900243
0.9,0.754866666666667,0.729731,0,0.780002333333333,0.821827333333333,0.110572666666667,0.0675996666666667,0.783453608518434,0.162406051586432,0.757459671815423,9,46,3.07971453167903,111.414283330783,"caution_option","S002",2008,"pre_option",0.733333333333333,0.666666666666667,0,0.0477748558684254,-0.0477748558684254
0.9,0.800502333333333,0.747069333333333,0,0.853935333333333,0.887461,0.112538666666667,0,0.450017815733206,0.423086672233752,0.583704776578884,8,52,3.19925989611395,63.2684894863183,"caution_option","S002",2008,"pre_option",0.733333333333333,0.666666666666667,0,0.24997229436173,-0.24997229436173
0.9,0.80702,0.777411333333333,0,0.836627666666667,0.982089333333333,0.017881,3e-05,0.778429396981598,0.270107223935547,0.721213845032749,6,54,3.06687185499403,121.587677599981,"caution_option","S002",2008,"pre_option",0.733333333333333,0.666666666666667,0,0.0508215674848084,-0.0508215674848084
0.9,0.848881333333333,0.793402666666667,0,0.90436,0.978719666666667,0.0212786666666667,1.66666666666667e-06,0.856723261040466,0.213651633755678,0.520268760754272,11,57,3.02269500010722,96.9350938531856,"caution_option","S002",2008,"pre_option",0.733333333333333,0.666666666666667,0,0.00334370486481373,-0.00334370486481373
0.9,0.741431333333333,0.664248,0,0.818614333333333,0.996568666666667,0.00343133333333333,0,0.729608932292207,0.274559893283654,0.540427791191866,10,56,2.87648657205943,101.912283832471,"caution_option","S002",2008,"pre_option",0.733333333333333,0.666666666666667,0,0.08042658626156,-0.08042658626156
0.9,0.645668666666667,0.619835,0,0.671502,0.999902,9.76666666666667e-05,3.33333333333333e-07,0.792730972792996,0.379131355282112,0.565791823172892,10,56,2.95001714212911,149.258467279923,"engage_option","S002",2008,"pre_option",0.733333333333333,0.666666666666667,1,0.0421490072556636,0.957850992744336
0.9,0.65022,0.544068333333333,6.66666666666667e-07,0.756372,0.855402666666667,0.144596666666667,0,0.74488551666765,0.144625548175341,0.601112929817773,9,55,3.05923500061035,65.5088950223848,"caution_option","S002",2008,"pre_option",0.733333333333333,0.666666666666667,0,0.071162775067688,-0.071162775067688
0.9,0.819811,0.771460333333333,0,0.868162,0.952427666666667,0.0475723333333333,0,0.784261896102154,0.330153224554917,0.606251009487782,7,55,3.0398682753245,232.368300003689,"caution_option","S002",2008,"pre_option",0.733333333333333,0.666666666666667,0,0.0472847054930594,-0.0472847054930594
0.9,0.812495,0.765701666666667,0,0.859288666666667,0.994201333333333,0.00579866666666667,0,0.788661253304593,0.342802714940455,0.58631684296475,4,55,3.10009100702074,50.3939038280394,"caution_option","S002",2008,"pre_option",0.733333333333333,0.666666666666667,0,0.0446169092438331,-0.0446169092438331
0.7,0.403749,0.379935666666667,4.46666666666667e-05,0.427562666666667,0.310209,0.686175666666667,0.00357066666666667,0.706297451689028,0.289895918358889,0.221592565546098,8,56,3.75472797163381,118.025618488259,"caution_option","S002",2009,"pre_option",0.816666666666667,0.633333333333333,0,0.209308019235552,-0.209308019235552
0.7,0.420606333333333,0.407769666666667,0.000144666666666667,0.433442,0.317176333333333,0.682473,0.000205666666666667,0.46641790192611,0.172170226915488,0.322949400645225,6,56,3.34561062499181,65.3774783361735,"caution_option","S002",2009,"pre_option",0.816666666666667,0.633333333333333,0,0.354772398160915,-0.354772398160915
0.533333333333333,0.606925333333333,0.583852666666667,0,0.629997666666667,0.359429333333333,0.317126666666667,0.323444,0.499385551906529,0.416155254946672,0.222518164678573,10,56,3.23885764429125,288.29151777747,"engage_option","S002",2009,"pre_option",0.816666666666667,0.633333333333333,1,0.33478062006324,0.66521937993676
0.7,0.472594333333333,0.440824333333333,0,0.504364,0.198534666666667,0.679516666666667,0.121948666666667,0.62789897491871,0.556893556548083,0.361153710108284,5,29,3.36258894560353,251.903782867515,"engage_option","S002",2009,"pre_option",0.816666666666667,0.633333333333333,1,0.256849319623017,0.743150680376983
0.7,0.497609666666667,0.462764,0,0.532455333333333,0.384431,0.611089,0.00448,0.60557178893236,0.393578383922226,0.332427165473782,7,62,3.91713384333873,47.7336247940293,"engage_option","S002",2009,"pre_option",0.816666666666667,0.633333333333333,1,0.270388657369255,0.729611342630745
0.9,0.40557,0.402500666666667,2e-05,0.408639333333333,0.803233333333333,0.196682333333333,6.4e-05,0.543059918049275,0.42209870511344,0.267149794209955,8,56,4.03859375307224,185.508420127358,"caution_option","S002",2009,"pre_option",0.816666666666667,0.633333333333333,0,0.308296225907122,-0.308296225907122
0.7,0.367924,0.331692333333333,3.66666666666667e-06,0.404155333333333,0.353895666666667,0.643925333333333,0.00217533333333333,0.343186088920937,0.272636845642304,0.430562880420243,3,57,3.79435074569395,187.522906573224,"caution_option","S002",2009,"pre_option",0.816666666666667,0.633333333333333,0,0.429500899028792,-0.429500899028792
0.7,0.482613666666667,0.434467666666667,0.000600333333333333,0.53076,0.396384333333333,0.602940666666667,7.46666666666667e-05,0.152789296246189,0.467458572804194,0.128558379601295,8,57,3.64901093348561,187.868499085998,"caution_option","S002",2009,"pre_option",0.816666666666667,0.633333333333333,0,0.544958641146394,-0.544958641146394
0.8,0.290576333333333,0.290797666666667,0.000559,0.290355,0.529711666666667,0.468310333333333,0.00141933333333333,0.542845939764842,0.53831022173224,0.373444882337641,6,57,3.86672871224832,75.6661678361287,"caution_option","S002",2009,"pre_option",0.816666666666667,0.633333333333333,0,0.30842598360543,-0.30842598360543
0.633333333333333,0.339085666666667,0.383757666666667,5.66666666666667e-06,0.294414666666667,0.534417333333333,0.189771,0.275806,0.424549073883561,0.324110490654735,0.369106543662426,9,57,3.78092966783767,61.0001039408221,"engage_option","S002",2009,"pre_option",0.816666666666667,0.633333333333333,1,0.380161903325326,0.619838096674674
0.8,0.370629666666667,0.379668,0.154268666666667,0.361591666666667,0.507110333333333,0.338621,0,0.661330466052486,0.40242141996892,0.38525078369706,13,60,4.35684549300397,159.137810795521,"caution_option","S002",2011,"pre_option",0.766666666666667,0.766666666666667,0,0.184438674615643,-0.184438674615643
0.8,0.387570666666667,0.408024666666667,0.000815666666666667,0.367116666666667,0.647544,0.351640333333333,0,0.416704742346972,0.358678329703557,0.424909954477711,9,59,4.37280917410123,115.126165748976,"caution_option","S002",2011,"pre_option",0.766666666666667,0.766666666666667,0,0.33278116151442,-0.33278116151442
0.633333333333333,0.435471,0.576201,0,0.294741333333333,0.633133,0.0335336666666667,0.333333333333333,0.474233743769475,0.423036422801673,0.422960868859391,7,59,4.36942867155998,135.053447813345,"caution_option","S002",2011,"pre_option",0.766666666666667,0.766666666666667,0,0.297895234513175,-0.297895234513175
0.9,0.388592333333333,0.49073,0.000675333333333333,0.286454333333333,0.931888,0.0674366666666667,0,0.481964612517425,0.495406207895466,0.48130287261349,7,56,4.52863594793504,58.9767809768009,"caution_option","S002",2011,"pre_option",0.766666666666667,0.766666666666667,0,0.293207189942116,-0.293207189942116
0.7,0.470418,0.528208666666667,0.000187666666666667,0.412627333333333,0.335452,0.66436,0,0.611421483916316,0.471653585518974,0.373274475253905,7,60,4.57144777933757,146.839665186793,"engage_option","S002",2011,"pre_option",0.766666666666667,0.766666666666667,1,0.21470377681552,0.78529622318448
0.9,0.318149,0.28461,0.00573766666666667,0.351688,0.925873333333333,0.068389,0,0.496094653894987,0.493200827107094,0.204315137850575,13,57,4.3629275072341,140.540507146836,"caution_option","S002",2011,"pre_option",0.766666666666667,0.766666666666667,0,0.284638649209035,-0.284638649209035
0.533333333333333,0.353670666666667,0.44393,0.00234866666666667,0.263411333333333,0.171772666666667,0.492326,0.333552666666667,0.569840262822976,0.217113494886243,0.580771920779864,9,62,4.55804915889617,204.509305120942,"caution_option","S002",2011,"pre_option",0.766666666666667,0.766666666666667,0,0.239918875423462,-0.239918875423462
0.8,0.295150666666667,0.356242,0.001126,0.234059,0.65566,0.343214,0,0.243063617209317,0.337265683016233,0.381372757526803,9,61,4.51669545327463,98.8203076447599,"caution_option","S002",2011,"pre_option",0.766666666666667,0.766666666666667,0,0.438078167653602,-0.438078167653602
0.9,0.433982,0.478364333333333,2.5e-05,0.389599333333333,0.898404333333333,0.101570666666667,0,0.554044413491974,0.568053914859461,0.540152939781168,9,62,4.54062699348696,117.887563507634,"engage_option","S002",2011,"pre_option",0.766666666666667,0.766666666666667,1,0.249497571960136,0.750502428039864
