"cog_state","prob_ave_workload","prob_bds_workload","prob_distraction","prob_fbds_workload","prob_high_eng","prob_low_eng","prob_sleep_onset","fz_o1_gamma","fz_pz_alpha","fz_t3_beta","n_fixations","n_saccades","pupil_size","scan_path_length","option","complexity_type","subject","option_type","mot","vs","response","predicted_values","residuals"
0.9,0.765758666666667,0.701106333333333,0,0.830411333333334,0.999577333333333,0.000421666666666667,1e-06,0.678374830156815,0.517308117866347,0.577049500619316,5,60,3.8725366716261,262.471653763037,"target_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,1,0.330742322527528,0.669257677472472
0.9,0.585655,0.504178,0,0.667131666666667,0.985509,0.014489,2e-06,0.678529270356138,0.215550025660601,0.733373985858094,11,63,3.75658770791845,110.925320981324,"target_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,1,0.334847382067359,0.665152617932641
0.9,0.627646,0.561617,0.00474266666666667,0.693674666666667,0.791818,0.197139333333333,0.0063,0.72565739751856,0.32810968261419,0.599890619158034,11,63,3.88713615171371,184.840916517978,"target_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,1,0.374033270195116,0.625966729804884
0.7,0.782256666666667,0.719130666666667,1.66666666666667e-06,0.845383,0.287326,0.712672333333333,0,0.544321979512557,0.275070818234791,0.497757381100789,7,61,3.65870504071636,147.301489275684,"caution_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,0,0.593213865593205,-0.593213865593205
0.533333333333333,0.705209333333333,0.668418666666667,0,0.741999333333333,0.340725,0.325951333333333,0.333323333333333,0.507960203166895,0.499411202735528,0.444868042505274,11,62,3.55348193100075,153.581534228778,"caution_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,0,0.591410979134946,-0.591410979134946
0.9,0.681400333333333,0.639476333333333,0,0.723324333333333,0.725058333333333,0.274941666666667,0,0.475682083335537,0.242337651079262,0.499366029636923,11,57,3.60827993091784,135.709799318582,"caution_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,0,0.490071357384999,-0.490071357384999
0.633333333333333,0.754846333333333,0.740498666666667,0,0.769194,0.715503333333333,0.105691666666667,0.178805,0.565137322238465,0.426867787168461,0.631033642113843,10,60,3.68677268090186,158.002726267912,"target_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,1,0.458446973160023,0.541553026839977
0.9,0.772944,0.725826,0.00576066666666667,0.820061333333333,0.800201333333333,0.194038333333333,0,0.699469727339778,0.267261404404948,0.520981171895563,2,60,3.61528267782243,357.178176824957,"target_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,1,0.381637561063873,0.618362438936127
0.9,0.562601666666667,0.487128,3.53333333333333e-05,0.638075333333333,0.729137,0.149564,0.121263666666667,0.665337267183738,0.204899035225645,0.493518414024354,13,59,3.67469328328183,133.550299809023,"target_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,1,0.415819999320799,0.584180000679201
0.9,0.722328333333333,0.670735333333333,0,0.773921,0.863904,0.136096,0,0.555285056495419,0.434857597423418,0.516363862470789,7,59,3.71793844533521,37.5861950890691,"caution_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,0,0.418311573491863,-0.418311573491863
0.8,0.69766,0.645759333333333,0.000119333333333333,0.749560333333333,0.612407333333333,0.386649666666667,0.000823666666666667,0.706196861586743,0.528646784964962,0.254064723139113,8,64,3.72045557445269,225.694670688725,"caution_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,0,0.434637883162418,-0.434637883162418
0.8,0.453338,0.340354333333333,3.33333333333333e-07,0.566321333333333,0.469569,0.530430333333333,0,0.691951597078236,0.272423089775356,0.61967232483793,9,60,3.97657218248741,193.863077820434,"target_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,1,0.482407654166289,0.517592345833711
0.8,0.757503,0.743260333333333,0.0233986666666667,0.771745666666667,0.651225,0.325376,0,0.685268671528568,0.0961565234352336,0.687276343946495,10,60,3.73980062797522,232.701242273912,"caution_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,0,0.431207290538039,-0.431207290538039
0.7,0.760890666666667,0.698901666666667,8.33333333333333e-06,0.822880333333333,0.260469,0.739522333333333,0,0.668767105899278,0.274219983555559,0.598156058983475,4,59,3.67414938504579,182.529707156922,"caution_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,0,0.553235220451418,-0.553235220451418
0.8,0.725954666666667,0.652938,0,0.798971666666667,0.746264,0.253728333333333,7.66666666666667e-06,0.741300504464211,0.208196614152955,0.505057174290667,7,62,3.7004330012576,97.6983092209194,"target_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,1,0.381493469938547,0.618506530061453
0.9,0.765871333333333,0.712896666666667,2e-06,0.818845666666667,0.925771666666667,0.063455,0.0107713333333333,0.587119418213461,0.420956166854979,0.499755722645343,9,64,3.65925166384584,209.32803305804,"caution_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,0,0.387736645777742,-0.387736645777742
0.9,0.696938666666667,0.648770333333333,0,0.745106666666667,0.956013333333333,0.0439866666666667,0,0.563088467819545,0.234106212789234,0.53233360106928,5,58,3.84802933989978,230.541871866845,"caution_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,0,0.388039740769042,-0.388039740769042
0.9,0.809279333333333,0.754549,1.33333333333333e-06,0.864009666666667,0.963089333333333,0.0369093333333333,0,0.588804227282556,0.304636376873592,0.527648584102329,9,55,3.65242919921875,93.8166690168783,"caution_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,0,0.376040894204802,-0.376040894204802
0.9,0.661666,0.60326,0,0.720071666666667,0.999866666666667,9.46666666666667e-05,3.86666666666667e-05,0.29504237481701,0.25743041082604,0.606869249853274,4,55,3.76958888249946,120.190384163985,"caution_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,0,0.478293707463575,-0.478293707463575
0.9,0.736793333333333,0.665892333333333,0,0.807694666666667,0.999489666666667,0.000509666666666667,6.66666666666667e-07,0.288040597646378,0.154663497482832,0.645074749143135,7,59,3.75863340813247,286.198105805002,"target_option","S002",2002,"pre_option",0.716666666666667,0.766666666666667,1,0.481101979139511,0.518898020860489
0.433333333333333,0.605305,0.590642333333333,3.33333333333333e-06,0.619967666666667,0.0893126666666667,0.582025,0.328659,0.586156017391591,0.2383965060525,0.282440723715183,4,59,3.44359757892572,167.869704451705,"target_option","S002",2003,"pre_option",0.9,0.666666666666667,1,0.749345896461806,0.250654103538194
0.7,0.536828333333333,0.523576333333333,0.00707,0.55008,0.392239666666667,0.490353333333333,0.110336333333333,0.690511640762486,0.382656127020181,0.402477150466129,9,62,3.34961364353585,104.06757179323,"target_option","S002",2003,"pre_option",0.9,0.666666666666667,1,0.619481114513369,0.380518885486631
0.7,0.61495,0.563912,0.000288333333333333,0.665988333333333,0.320480666666667,0.679229333333333,2e-06,0.522765634085178,0.24847768794262,0.429469772109165,13,60,3.28362073009037,139.654760938098,"caution_option","S002",2003,"pre_option",0.9,0.666666666666667,0,0.705329240659463,-0.705329240659463
0.8,0.594643333333333,0.592284,0.000655333333333333,0.597002666666667,0.488235666666667,0.509560333333333,0.00154833333333333,0.435348680421473,0.155490675490475,0.4623001218394,11,60,3.18532429784057,170.957234135354,"target_option","S002",2003,"pre_option",0.9,0.666666666666667,1,0.689337865396526,0.310662134603474
0.6,0.667723666666667,0.668233,0.002065,0.667214333333333,0.288724,0.699571333333333,0.00963966666666667,0.570674830767043,0.311869678230565,0.179813111743415,9,59,3.19949298981697,238.873713878742,"target_option","S002",2003,"pre_option",0.9,0.666666666666667,1,0.696278128534516,0.303721871465484
0.7,0.654269666666667,0.554188,0,0.754351666666667,0.240658333333333,0.741523666666667,0.017818,0.477458999602321,0.319254620829506,0.339238109445874,10,57,3.1741776089488,340.04510913349,"target_option","S002",2003,"pre_option",0.9,0.666666666666667,1,0.746407874817629,0.253592125182371
0.8,0.486746666666667,0.444678666666667,0.000122666666666667,0.528814333333333,0.516247666666667,0.461302333333333,0.0223273333333333,0.438388259206226,0.218920027299563,0.438436914997712,9,61,3.30792123481775,140.84843973092,"target_option","S002",2003,"pre_option",0.9,0.666666666666667,1,0.67987502161256,0.32012497838744
0.7,0.595290333333333,0.553076333333333,4.1e-05,0.637504333333333,0.369566333333333,0.629744,0.000648666666666667,0.496942975242907,0.297283003912852,0.305003130668963,8,60,3.44371834905201,209.470158562608,"target_option","S002",2003,"pre_option",0.9,0.666666666666667,1,0.700744151228451,0.299255848771549
0.7,0.441453333333333,0.369010666666667,3.66666666666667e-06,0.513896333333333,0.322964,0.676945,8.73333333333333e-05,0.666129343870895,0.165138547574849,0.429428820416343,7,58,3.39256294004379,231.960179782112,"caution_option","S002",2003,"pre_option",0.9,0.666666666666667,0,0.649378880152118,-0.649378880152118
0.6,0.617795,0.569369333333333,0.00109933333333333,0.666221,0.147098666666667,0.753066,0.0987356666666667,0.558244935102172,0.358104474935134,0.382663984984235,4,60,3.24891028049309,341.722015608915,"target_option","S002",2003,"pre_option",0.9,0.666666666666667,1,0.742989651535049,0.257010348464951
0.6,0.408605333333333,0.380479,0.212312,0.436731,0.373488333333333,0.384886666666667,0.029313,0.695935871997082,0.586563449564554,0.355031935613124,12,60,3.2425096911663,400.274065952596,"target_option","S002",2003,"pre_option",0.9,0.666666666666667,1,0.622942834180211,0.377057165819789
0.7,0.605778,0.494324666666667,0.000452333333333333,0.717231,0.373364,0.593314666666667,0.0328693333333333,0.653061130859832,0.351110816024489,0.429345696687736,14,62,3.34066043866026,195.415363433998,"target_option","S002",2003,"pre_option",0.9,0.666666666666667,1,0.639492459055736,0.360507540944264
0.533333333333333,0.453976333333333,0.406334666666667,0.013926,0.501618333333333,0.372669333333333,0.451824,0.161581333333333,0.554010525265766,0.104685440757818,0.319091661692781,7,61,3.34458393452635,232.5369528678,"target_option","S002",2003,"pre_option",0.9,0.666666666666667,1,0.677846542315798,0.322153457684202
0.8,0.498200666666667,0.495334333333333,0,0.501066666666667,0.714898,0.285102,0,0.308889674584937,0.233543108849468,0.130742924502225,9,61,4.53675112516984,255.550991191969,"target_option","S002",2004,"pre_option",0.883333333333333,0.666666666666667,1,0.402834466039136,0.597165533960864
0.9,0.488698333333333,0.408538333333333,0,0.568858,0.999961333333333,3.86666666666667e-05,0,0.255370756123945,0.156761347426716,0.32978727656824,12,61,4.15687563488338,159.701100970361,"caution_option","S002",2004,"pre_option",0.883333333333333,0.666666666666667,0,0.339061682625079,-0.339061682625079
0.9,0.562985,0.552637,0,0.573333333333333,0.959430333333333,0.0405696666666667,0,0.182532631380871,0.254765602869044,0.233940150811048,8,60,4.43761299354087,122.863645994818,"caution_option","S002",2004,"pre_option",0.883333333333333,0.666666666666667,0,0.379112709700955,-0.379112709700955
0.9,0.671651666666667,0.679463333333333,0,0.663839666666667,0.994910333333333,0.00508966666666667,0,0.188778492758926,0.0837428197762051,0.405207795200573,10,57,4.5272270030914,55.0444316905806,"caution_option","S002",2004,"pre_option",0.883333333333333,0.666666666666667,0,0.366204300378233,-0.366204300378233
0.8,0.603950666666667,0.593854333333333,0,0.614046666666667,0.795836666666667,0.204163333333333,0,0.112341377280154,0.276863812532322,0.144993881268059,4,61,4.74410777689943,109.122869748199,"target_option","S002",2004,"pre_option",0.883333333333333,0.666666666666667,1,0.454573615556856,0.545426384443144
0.9,0.555568333333333,0.522385666666667,2.96666666666667e-05,0.588750666666667,0.935094666666667,0.064876,0,0.139858694787175,0.245639095187045,0.127263290485587,8,59,4.07070202576487,55.1149379688527,"caution_option","S002",2004,"pre_option",0.883333333333333,0.666666666666667,0,0.402752091783358,-0.402752091783358
0.633333333333333,0.537737,0.531316666666667,0,0.544157333333333,0.655135333333333,0.0115313333333333,0.333333333333333,0.265705184477359,0.15545322833432,0.197551243520206,3,62,4.31061309518166,376.760894030774,"caution_option","S002",2004,"pre_option",0.883333333333333,0.666666666666667,0,0.437157666221108,-0.437157666221108
